customer_id,full_name,state,preferred_channel,lifetime_value,order_count,avg_satisfaction_score,total_support_tickets,customer_segment,satisfaction_level
6b24a79b-c85f-4cc6-9449-8156c7de3934,Steven Hall,California,online,11231.328000000001,13,4.0,1,High Value,Satisfied
b0c34add-ea36-48e3-ac34-68dcfa0ee626,Cindy Johnson,Washington,online,4408.207000000001,4,,0,High Value,At Risk
be53a3cc-9496-4e62-b751-1635f4309025,John Diaz,Texas,in-store,3337.2039999999997,3,,1,High Value,At Risk
6e7aba58-d737-4ba4-936d-a6ca001c32a5,Christopher Hicks,Texas,both,3224.81,3,,0,High Value,At Risk
42983089-9d2d-42e4-b319-7b7ae4e77f21,Nicholas Gonzalez,Pennsylvania,both,10853.0295,11,,0,High Value,At Risk
104d4d5b-c2ee-48cf-96b7-57e396c463aa,Zachary Galvan,Illinois,in-store,8118.051000000001,19,,0,High Value,At Risk
7107c480-b50b-4ec0-ac9e-d734db314ce9,Rebecca Obrien,New York,online,6225.056,5,,0,High Value,At Risk
42f77b2d-2f90-45a9-adc7-f65b6e7148c8,Margaret Madden,North Carolina,online,6769.700999999999,12,,0,High Value,At Risk
8a06cb4b-0cd4-439e-b82f-c6ca7cbebbc2,Travis Diaz,California,online,5461.5554999999995,7,,0,High Value,At Risk
ed3264e3-d357-4645-8e2f-4567d03b7d6c,Pamela Cross,California,online,292.11,1,,0,Low Value,At Risk
d147eb7c-7051-4f4c-ba7c-5253974eca1e,Dawn Garcia,Texas,both,2210.3900000000003,3,,0,High Value,At Risk
af1c33af-5de5-4abd-8a0f-a38e9318e7bc,Nicole Campbell,Texas,both,66.07249999999999,1,,0,Low Value,At Risk
f5d567d6-0b3f-4d6b-b427-cc3c186fab85,Nina Sawyer,Florida,online,2613.51,3,,0,High Value,At Risk
ee123498-f0d8-4c1e-b2d7-c891cb948ace,Jennifer Cummings,Washington,in-store,19.28,1,,0,Low Value,At Risk
4a5919c0-1a7a-440a-b6b0-b7aa0a589e5b,Christopher Cook,Ohio,online,796.355,1,4.0,1,Medium Value,Satisfied
ef0018fa-0627-41d6-aa30-ee0ddcc34512,Veronica Solomon,Georgia,online,148.34,1,3.0,1,Low Value,Neutral
41762061-ae54-4975-8d6f-628fdf462b56,Jennifer Ramirez,Georgia,in-store,5606.778,7,4.0,1,High Value,Satisfied
104b1a33-e04e-4971-b4d0-9b4a1266b153,Jonathan Stephens,New Jersey,both,7355.416,11,,0,High Value,At Risk
74bf84c2-39aa-40ae-91fa-6c4af13406bb,Tim Frederick,New York,online,2317.953,3,5.0,2,High Value,Satisfied
877e268d-fca8-4478-806a-4086722f6446,Connie Estrada,Georgia,online,7680.635,12,,0,High Value,At Risk
d392367b-9b5f-47f4-8a60-c14898fe6e3e,Patricia Evans,California,both,1968.53,4,,0,High Value,At Risk
81efc54e-219d-4239-bf70-ee71c2b801a9,Jermaine Baker,Florida,online,69039.237,5,,0,High Value,At Risk
ccb43dc7-3018-4c3c-9828-1fff90463e95,Gregory Nelson,Ohio,in-store,1947.1299999999999,5,3.0,1,High Value,Neutral
8fd4dede-ea55-4201-a7ec-2c40a89317a0,Samuel Bradford,California,online,1624.926,4,,0,High Value,At Risk
4912f603-52ee-4624-9e4e-09e2af83c536,Mary Hudson,Georgia,online,2904.187,4,,0,High Value,At Risk
bfb159e0-c7c6-4304-acd7-3bab35dd038e,Brittany Delgado,California,both,13836.761999999999,9,4.0,2,High Value,Satisfied
bdcb3a08-6489-401e-8899-62a5f7fb4d5f,Amanda Myers,Georgia,both,2923.155,7,2.0,1,High Value,Neutral
d1d07b6c-df1e-465e-a8a0-ec059efb9b38,Nancy Brown,Michigan,in-store,5348.887,8,,0,High Value,At Risk
31575f51-4e6b-41bf-b949-5b56bf2d9620,Robert Austin,Texas,online,1615.1970000000001,2,2.0,1,High Value,Neutral
f6833f94-f460-45ca-a2c5-efb023f9bc67,Nancy Smith,California,online,6782.3105000000005,7,5.0,1,High Value,Satisfied
455c05cc-3c5c-4f02-bd67-d412d9d25394,Paul Clark,Texas,in-store,4408.266500000001,7,,0,High Value,At Risk
eb349480-f785-4c36-9221-0af33609c3d6,Kristine Moran,North Carolina,in-store,3315.5315,5,3.0,1,High Value,Neutral
0fa345a5-5647-4870-b227-71d3a26713af,Andrea Clark,New York,online,10894.18,13,,1,High Value,At Risk
b2e6bc35-65e1-455a-95c7-de9f95a881a0,Kristina Miller,Texas,online,7649.5,2,3.0,2,High Value,Neutral
d47975e8-32cb-4a93-aaa4-d69c34b3b0ad,Maria Smith,California,online,463.1325,2,1.0,1,Medium Value,At Risk
8d5ce095-e703-4437-a785-ec75a0a54c76,Christopher Hernandez,California,online,1434.174,2,,0,High Value,At Risk
3d544618-c904-43f9-bd87-9fc27ddc2a81,Derek Chang,Ohio,both,445.27000000000004,3,3.0,1,Medium Value,Neutral
dd26fa50-0e39-4ca6-9571-b3ce43855b52,Steven Johnson,Virginia,online,6519.947,6,,0,High Value,At Risk
719f41ec-cf61-481a-b11f-827eb108223f,Mark Kim,California,in-store,0.0,0,,0,Low Value,At Risk
b3ba5985-4584-4b9d-a919-70aae22b1b6c,John Grant,Illinois,both,4367.630999999999,7,,0,High Value,At Risk
88c3c83e-4125-4bac-8fcc-ec511590a549,Olivia Mendoza,Illinois,both,7788.849,12,3.0,1,High Value,Neutral
e9aea596-6d4a-4e71-b4aa-f3f65bc507aa,Evan Taylor,Florida,both,11172.515000000001,9,5.0,1,High Value,Satisfied
47dfd422-0e10-4427-923c-357b35fbf382,Monica Curtis,California,online,5484.3369999999995,4,5.0,1,High Value,Satisfied
502780d0-2cc6-47f6-ba73-7763a8047367,Trevor Nichols,Florida,online,8154.253000000001,9,3.0,2,High Value,Neutral
694e3e7f-8924-495d-98ba-312cba6ebd30,Alexandra Schmidt,North Carolina,online,11921.7025,14,,0,High Value,At Risk
1cd2e728-a8dc-4b95-bd96-87ce2ebeddf4,Monica Williams,Virginia,online,9624.9755,9,,0,High Value,At Risk
5b747538-c3c3-4713-93fa-188bfb85b4c2,Brian Hendrix,Pennsylvania,both,9062.141500000002,11,,0,High Value,At Risk
98f321c4-76e5-4c32-be7a-b472b6917796,Charles Kennedy,Massachusetts,in-store,1540.0875,4,,0,High Value,At Risk
6013e748-2005-4769-bf23-352696485222,Shaun Henry,Texas,online,941.9900000000001,2,,0,Medium Value,At Risk
671fd570-3897-41c9-99ac-7a1174e9ecf4,Kelli Carter,Arizona,online,3232.286,5,,0,High Value,At Risk
c3bcdaf9-c229-4495-8fd1-82036f320022,Jacqueline Duncan,Michigan,in-store,0.0,0,,0,Low Value,At Risk
a799bcb8-8ec5-43dd-8848-850688cf0984,Katherine Moody,New York,online,9195.675,11,,1,High Value,At Risk
32db878d-1c8e-498f-97d0-f2523df67879,Leonard Allen,Georgia,online,7329.7425,11,,0,High Value,At Risk
eecb8417-d926-48fa-9186-5a16b0a824bf,Sabrina Francis,Michigan,online,2358.1325,5,5.0,1,High Value,Satisfied
f0e0a723-7dde-4f01-8062-426737202a31,Brandon Robinson,New York,in-store,9790.554499999998,13,5.0,1,High Value,Satisfied
6b766f7c-b6f8-4736-a15f-e45380dae0cf,Justin Thomas,Illinois,online,3740.446,8,,0,High Value,At Risk
57608c70-d5ec-4ac3-85b6-05268374d209,Ronald Yates,California,online,6753.440441856942,16,,0,High Value,At Risk
6a287023-b2a8-4df8-b385-d6f394efd479,Amber Powell,Arizona,online,6100.1675,9,,0,High Value,At Risk
f1c9c3c9-6fdb-476a-81ab-ee01cde0402c,Deborah Bautista,California,in-store,4446.722,6,3.0,1,High Value,Neutral
da794491-dd04-4d40-9e54-2d8f8b530fb3,Kevin Gutierrez,Illinois,both,1323.884,4,,0,High Value,At Risk
83f27498-c0ad-4b2b-ae7c-228733a50fbc,Chad Ross,North Carolina,unknown,10963.539999999999,4,,1,High Value,At Risk
7089d74b-41e9-4858-a5c0-618a3c0e1051,Julian Molina,California,online,3487.3199999999997,4,,0,High Value,At Risk
4822c9bd-d6fa-413c-8f65-d5296d00d4c1,James Jenkins,Florida,online,14176.846000000005,11,3.5,2,High Value,Neutral
6206ff91-cb0d-4bba-ae93-94f687e5ba89,Adam Tyler,Ohio,both,398.726,2,,0,Medium Value,At Risk
4cdd84f0-f5fd-4e7c-98b2-d5e69567817f,Thomas Thompson,Texas,online,2098.06,5,,0,High Value,At Risk
dfe9aadb-f6e4-4840-b89c-03dec9d5a143,Sarah Kelly,Pennsylvania,in-store,0.0,0,,0,Low Value,At Risk
d23204a0-b989-42a1-8a2a-dbbca911998c,Jeremy Macias,New York,online,9618.9185,15,,0,High Value,At Risk
eb544f90-2d29-4dd0-8301-c3b6c37f6983,Crystal Espinoza,Virginia,online,1784.13,2,3.0,1,High Value,Neutral
d5a6c6e5-9b1a-4522-b9d0-50cdd1430d37,Lindsey Garcia,Texas,unknown,1682.19,3,,0,High Value,At Risk
2ccd10d4-d325-4aed-838e-8dc82f67a7aa,Paula Flores,Pennsylvania,online,15268.464999999998,10,5.0,2,High Value,Satisfied
b5c6d630-b84b-4a2d-b044-6b815c7adb41,Jesse Greene,,in-store,2274.2140000000004,3,,0,High Value,At Risk
1b1672d9-f157-4cf8-8c77-04c1f67cc565,Michael Lam,Texas,online,18528.41600000001,8,1.75,4,High Value,At Risk
60518507-b60a-4ded-8568-82d223cc1754,Monique Glover,Pennsylvania,online,2905.545,3,,0,High Value,At Risk
76b88b13-f796-47da-a415-3932c9e97cf0,Melissa Benson,North Carolina,online,4438.883,7,,1,High Value,At Risk
31c91cb6-7fe1-4f61-9b61-c4963a104e20,Jesus Lee,Illinois,in-store,3211.1499999999996,4,,0,High Value,At Risk
c088ceee-50af-43a4-be8a-b2bd5aca8955,Kelly Nelson,Virginia,online,1423.6895,4,,0,High Value,At Risk
7f4cb5f0-1f30-48cd-9846-cc5349a416fd,Kevin Thomas,Arizona,online,487.24249999999995,2,,0,Medium Value,At Risk
2250eeed-dbc5-493d-af7a-0b7c28583e29,Felicia Reyes,Ohio,in-store,1933.16,1,,0,High Value,At Risk
81a16a12-e844-4185-8a7d-b7168bf867aa,Geoffrey Lamb,North Carolina,both,8872.803156820171,12,,0,High Value,At Risk
92711fa0-3218-473f-86bf-26139ee3a494,Traci Williams,New York,online,8339.640500000001,13,3.0,1,High Value,Neutral
bdf14ae2-15b7-4f14-9838-691b3de3e27c,Richard Riley,Florida,online,0.0,0,,1,Low Value,At Risk
907f713a-9dc1-4d2f-8b36-348d5cedfcf8,Tiffany Salinas,North Carolina,in-store,1257.0739999999998,3,,0,High Value,At Risk
d1946534-5db1-4aba-8ffd-9c2c8a6e5b08,Elizabeth Miller,California,both,11473.6,1,3.0,2,High Value,Neutral
7d119a86-1681-43fc-8735-a9a2b9cbc2f8,David Olson,California,online,1292.44,1,3.0,1,High Value,Neutral
fbddcced-d56c-4466-af6f-f33f1551b3e4,Ashley Jones,Virginia,online,0.0,0,,0,Low Value,At Risk
0b060ef3-e762-4beb-a5e1-1d4c5477c4fc,Jessica Gonzales,Texas,online,1388.4479999999999,4,,0,High Value,At Risk
a656c1cd-58c8-4143-ab70-f1a0804eafba,Sonya Brown,New Jersey,in-store,5273.963000000001,8,,0,High Value,At Risk
3ac752a9-081e-48b4-b324-132bd7b40df3,Sarah Sharp,Michigan,both,2219.0150000000003,6,,0,High Value,At Risk
bb1744f4-431f-4ba0-b42a-5321a8c36ffb,Leah Pruitt,Pennsylvania,both,14098.942363024791,12,5.0,1,High Value,Satisfied
5dcf0033-0652-42c8-9175-467f9d328d93,Christopher Ramos,California,both,682.306,2,,0,Medium Value,At Risk
71c97a19-2716-459b-b7d9-05310651dce5,Tonya Kelly,Florida,in-store,0.0,0,,0,Low Value,At Risk
bf01a65c-7f63-484d-b5ff-a11ee30221f7,Jeffery Garcia,New York,both,5298.347626591326,10,,0,High Value,At Risk
8aaf46fc-44e8-40a7-9773-2b17cca44464,Jonathan Adams,New York,both,1948.7500000000002,2,3.0,1,High Value,Neutral
bba5a2f2-40d6-4685-922d-18dd2455979a,Tracy Bennett,Florida,online,2998.524,2,,0,High Value,At Risk
dd7f21d5-9f12-433c-9fab-a05541fdd4fb,Shari Diaz,Illinois,both,352.65999999999997,2,,0,Medium Value,At Risk
c5d8b72a-fda8-4d64-aead-1307ecd2aa10,Kenneth Carroll,Michigan,online,4570.793000000001,3,,1,High Value,At Risk
3bd7e2e6-f681-4f50-aa5c-2a4ca9cfb90f,Joseph Phelps,Ohio,both,15069.867,17,,0,High Value,At Risk
ec2ba1f5-f812-4760-8e2d-f0dfe46f84e4,Meredith Perez,California,online,44495.78200000001,2,4.0,1,High Value,Satisfied
3a17d5df-de05-436f-a003-72d5f95b5401,Samuel Butler,Texas,in-store,598.0,3,,0,Medium Value,At Risk
3f5dee45-5fb4-4624-a1c5-31abf4113238,Dale Rodriguez,North Carolina,online,3488.656,5,,0,High Value,At Risk
b732c4c7-dfda-4de2-8344-7006f9c9d7e6,Michael Andrade,Pennsylvania,online,3953.7929999999997,5,,0,High Value,At Risk
5b6d1c3d-2893-41fd-b14d-ef12b483fff0,Linda Davis,California,online,0.0,0,3.0,1,Low Value,Neutral
176e11d0-4e82-4e8a-b4a7-c2970d10da41,Emily Sampson,Illinois,online,33692.3405,9,,0,High Value,At Risk
becdabb6-8daa-408e-a2f5-5dd5e6c9f542,Eric Fisher,Georgia,both,5719.625000000001,4,3.5,2,High Value,Neutral
1e8aadcf-1ed6-4daf-8c55-0b65e24cde55,Sherry Reyes,,both,0.0,0,,0,Low Value,At Risk
93ceb59f-93a3-4fc9-a5e3-1c8758fb6c25,Chris Huffman,California,both,14146.998,16,5.0,1,High Value,Satisfied
c0258f28-5727-4c11-bbfa-226eda85ce3d,Joseph Kennedy,California,online,6583.5105,11,,0,High Value,At Risk
d0ce1d8c-4bf4-4a58-8ec4-e2c3ec46b7a7,Paul Craig,Georgia,in-store,7563.294801523936,6,,0,High Value,At Risk
a3d77463-6061-457b-ae5c-c659198699e1,Steven Moreno,New York,both,3273.6460000000006,6,,0,High Value,At Risk
94d52c60-a588-45c3-bf34-aab456c34d2c,Sarah Davis,Florida,both,1999.5119999999997,6,,0,High Value,At Risk
3286075b-9bd7-44eb-afb0-dc792d2ccd67,Maureen Gregory,California,online,5276.722,4,,0,High Value,At Risk
2c91570a-9581-484c-af3b-9f71c8a3c8ff,Adam Anderson,Georgia,online,0.0,0,3.0,1,Low Value,Neutral
d2dd07a3-7af1-44d4-a312-4d4dd6341ae5,Beth Davis,California,both,5263.024,12,,0,High Value,At Risk
e30be336-0d37-458f-bd41-17e7348ff48b,Robert Hughes,Virginia,both,10575.955,13,4.0,1,High Value,Satisfied
e0a94b1c-14e5-42c5-a950-69d6737b36b5,Brian Moses,New York,online,6801.5595,12,1.0,1,High Value,At Risk
a30dd753-e8cf-4e4a-814b-5396ac015a99,Karen Vasquez,Pennsylvania,online,17168.584,7,3.0,2,High Value,Neutral
b59948b3-2ea7-4386-b1c8-12f2110c7c6d,,Florida,both,1249.57,4,,0,High Value,At Risk
fa44eff3-2efa-426a-b978-fba22bb9b7db,Rachael Owen,New Jersey,online,2094.32,2,,0,High Value,At Risk
0da8d08e-07d3-4143-a5ac-12723faa31fe,Patrick Smith,Massachusetts,online,7302.284000000001,15,5.0,1,High Value,Satisfied
d425d0a1-a8e8-4359-897b-de7953d9ad35,Courtney Hensley,Florida,online,990.6199999999999,3,,0,Medium Value,At Risk
d09774b7-1a5c-4bd6-a762-d7003e53e9b4,Jill Barajas,Massachusetts,both,13450.46,10,4.0,1,High Value,Satisfied
2f94c9f7-fa4d-4452-86c9-d449036da80e,Colton Hill,California,online,3063.638,7,1.0,1,High Value,At Risk
b56c084f-15e2-48ad-b1bf-3511980020e7,Michelle Smith,,online,9602.880000000001,6,,0,High Value,At Risk
be6b22b7-1f1b-4dcf-a89b-9b075f27260a,Michelle Arellano,Ohio,both,12560.735999999999,12,3.0,1,High Value,Neutral
948e0bcf-d897-4f0e-9f30-0093af828015,Andrea Baldwin,Florida,both,6764.272,8,,0,High Value,At Risk
12b17095-9f7d-4427-af1f-a9bd333f38d5,Kathryn Dunn,New Jersey,both,9307.226499999999,11,,1,High Value,At Risk
487a3591-0d83-41be-862a-eeb1544622a9,Jenna Moses,Pennsylvania,online,25558.727,10,,0,High Value,At Risk
69a1dc28-ceaf-4288-a8a3-ad24b382dd56,Vincent Burton,Texas,online,7135.952,10,,0,High Value,At Risk
d98b8def-e767-4eb6-8a67-0e85cf20552f,Richard Ward,Texas,online,2118.99,4,,0,High Value,At Risk
28004750-8ece-45b1-9d5a-31e0994b1352,Jason Charles,California,online,0.0,0,,0,Low Value,At Risk
2681654d-c642-4b67-9ac3-c8a9f6020aeb,Yvette Garrett,Pennsylvania,online,11663.681999999999,9,3.67,3,High Value,Neutral
59739337-4ee1-4b70-8382-85839474424b,Christine Robinson,Michigan,online,91.85,1,5.0,1,Low Value,Satisfied
8189a117-aeff-4c21-b016-ad5810f26a6b,Laurie Anderson,,both,12708.653000000002,17,,0,High Value,At Risk
a873d8d6-c8e3-42b3-8407-4572131e25c0,James Allen,Ohio,online,1053.74,1,2.0,2,High Value,Neutral
e19c50bb-b7e1-441b-a0c9-82bb3950585a,Elizabeth Stephens,Massachusetts,online,2696.1800000000003,3,3.0,1,High Value,Neutral
edef22ca-f1e2-4533-b384-4d9f80d2dc05,Isabella Sloan,,both,897.99,4,,0,Medium Value,At Risk
7149d5f3-ab00-4907-9f69-b5ae6a77243c,Brittany Rodriguez,California,in-store,4198.4,8,,0,High Value,At Risk
66e2d02f-b8fe-48c5-bccc-63f6a8eb0b52,Johnny Walsh,California,both,10704.394,12,5.0,1,High Value,Satisfied
eb6b19a4-d67d-4114-9165-789346a44fdc,David Noble,Michigan,online,1393.478,4,,0,High Value,At Risk
83111753-327d-46ef-830d-e49f03e40901,David Crawford,Massachusetts,online,10564.872,7,4.0,2,High Value,Satisfied
e49a6ab8-61c6-4f43-8594-bab62441adc0,Kara Swanson,Illinois,online,827.78,2,3.0,2,Medium Value,Neutral
159d24c8-9135-4e45-98c7-f29267fa1733,Jessica Sanchez,Ohio,online,4442.8785,9,4.0,1,High Value,Satisfied
86060624-a2e1-474b-b3b0-1258e97dd8bd,Emily Martinez,California,in-store,5903.839999999999,9,,0,High Value,At Risk
0987520b-52f3-43d5-8fe4-5b139bdb2729,Melanie Murillo,Illinois,both,18603.48,11,3.5,2,High Value,Neutral
2d8409e6-f927-470f-b624-b4ac286eefc4,Samantha Hurley,New Jersey,both,9703.31,8,2.0,1,High Value,Neutral
2a5f814f-dc91-4e51-9076-9e2f7ce14453,Matthew Robertson,California,in-store,9327.533000000001,12,,0,High Value,At Risk
be19fbf7-b365-4a82-9dae-f54ed079d7de,Susan Franklin,Texas,online,0.0,0,,0,Low Value,At Risk
e17688ec-10b2-4b1c-9742-ad8cb3c1cfa5,Edward Perez,Arizona,in-store,11791.92,5,3.67,3,High Value,Neutral
76319e76-02d5-4040-96e9-abe7f6434e2d,Jeremy Webster,Texas,online,11243.513500000001,11,,0,High Value,At Risk
1ad15cc7-82e2-4255-992d-f74dda4895ca,Robert Cole,California,both,3761.1500000000005,6,,0,High Value,At Risk
b4b21d56-1beb-4878-863f-0fac46a6b9c0,Kayla Bolton,California,online,1325.38,2,,0,High Value,At Risk
0407aa64-59bf-4af8-81ee-f40ca8149f68,Gregory Herman,New York,online,4686.1225,11,,0,High Value,At Risk
bf0f29ab-46ae-4076-8829-949023ea90c1,Eric Torres,Texas,both,26455.248999999996,20,,0,High Value,At Risk
48662c8f-44ad-456c-8feb-47ac31ae308c,Christie Salinas,Illinois,online,1566.24,1,4.0,1,High Value,Satisfied
5d37c319-81b5-4d79-bac6-3f5d984c28e2,Julie Gardner,Arizona,online,0.0,0,2.0,1,Low Value,Neutral
77b3da96-3d2a-457b-9960-e02612cfdea1,Aaron Russell,Pennsylvania,online,3245.6130000000003,4,4.0,2,High Value,Satisfied
a96f0fc1-b65a-4773-85f0-40ba088c9d6e,Eric Webb,Illinois,in-store,5492.381,10,2.0,1,High Value,Neutral
aeb6dece-d919-4b30-8206-c7a669382e96,Michael Horton,Pennsylvania,both,4059.0294999999996,6,,0,High Value,At Risk
ad35d415-e314-486d-8d3f-c0713dc204cc,Stanley Hamilton,Ohio,online,9948.782499999998,12,,0,High Value,At Risk
e5929507-9c42-4477-a1c1-ae5470ce864a,Melvin Bentley,Pennsylvania,online,2017.521,4,,0,High Value,At Risk
00df5d7c-c28c-436c-aa68-e3ceb775fff2,Alexander Lee,California,online,5412.7675,5,,0,High Value,At Risk
83d53e84-f3d3-4037-9a8d-80e7eb73c862,Christina Wilson,Texas,in-store,0.0,0,,0,Low Value,At Risk
5423fb39-4ca4-4727-95fc-85576947c355,Curtis Baldwin,Illinois,online,3912.1929999999993,8,,0,High Value,At Risk
8dcd2a7a-c2d5-4e89-9dc8-107913dfd058,Savannah Leblanc,Massachusetts,both,0.0,0,,1,Low Value,At Risk
0cb1a3c1-55c3-4e1a-976a-a8962af0cc6b,Kenneth Hart,Virginia,online,7755.327,14,3.0,1,High Value,Neutral
3983a56e-d4e7-4216-932d-9ffa2d0d03a5,Samantha Estrada,Texas,unknown,1310.905,3,4.0,1,High Value,Satisfied
0622f6e2-b0c2-4131-bfe3-72064af01742,Zachary Davis,California,both,4062.6119999999996,3,,0,High Value,At Risk
c5bd999a-3c48-49bb-92d5-86005c14f00a,Jessica Miller,Illinois,both,2234.6,2,,0,High Value,At Risk
58beac37-4dfd-4510-8967-1d760d35160e,Anna Hoffman,Texas,online,1567.1760000000002,5,,0,High Value,At Risk
8fd64a6b-83be-4d99-b7e5-8be6736705c6,Patrick Zimmerman,Florida,online,16009.887999999999,11,3.0,1,High Value,Neutral
bba80c4e-647f-4bfa-a080-15b9e8003316,Michael Gonzalez,California,online,8962.16,9,2.0,2,High Value,Neutral
f4ca79ac-8573-4448-9ad1-cb7ff75c39d4,Sarah Robinson,California,online,2468.75,3,,0,High Value,At Risk
c7cfc566-5e64-4d39-b077-5da02348a75e,Elizabeth Rangel,Pennsylvania,online,3759.6475,2,,0,High Value,At Risk
14db799a-0222-4864-9c0f-876c22ee70dd,Matthew Crawford,California,online,5134.9175,8,,0,High Value,At Risk
70bf0a7d-1d82-4d92-996e-ff7feef3dcd3,Brandon Smith,Pennsylvania,in-store,995.3029999999999,3,,0,Medium Value,At Risk
9b82d20e-4099-42d9-9fdd-d86582163b86,Amanda Ellis,New York,online,133.05,1,,0,Low Value,At Risk
e57f14e1-032d-47da-86d8-9a0011110fa9,Molly Lawson,Texas,both,8382.76,12,,0,High Value,At Risk
dfa9aa69-19bd-4fe2-9a5b-bcfd9e0766bb,Andrea Neal,Florida,online,4630.01,7,,0,High Value,At Risk
fea26c9a-0dee-4a22-beab-90854aa14c56,Matthew Morgan,California,online,7249.349999999999,9,,0,High Value,At Risk
970b5ab7-20b5-4909-a081-7268eb526e2e,Danny Gonzalez,Texas,in-store,12307.819,10,4.0,1,High Value,Satisfied
88342ba6-536d-443b-9cbb-42309c2a1d64,Alexis Cruz,Texas,both,2783.814,5,,0,High Value,At Risk
ee30c8d5-775c-403e-ac3c-d8ce947ed409,Jaclyn Clark,Arizona,both,1695.9299999999998,6,,0,High Value,At Risk
497ecab1-894c-4d28-b797-d50dac4cf8b1,,,in-store,10007.054,9,,0,High Value,At Risk
7cefe84f-bb6e-476a-beda-08ba857ae7a7,Felicia Burns,New Jersey,both,7871.545000000001,13,,0,High Value,At Risk
a2310809-e7aa-43c8-92b6-e69f86811767,Elizabeth Thompson,Florida,online,6961.8859999999995,4,5.0,1,High Value,Satisfied
e3356e88-2c28-4a09-b542-4b1de679f231,Peter Wright,New York,online,856.2249999999999,2,2.0,1,Medium Value,Neutral
6945ddc8-9666-417c-892f-b925bc2c6dd3,Michelle Mckinney,New York,both,16490.663,14,4.0,1,High Value,Satisfied
b984bc5c-8c26-4e61-9f14-7a70b2ae01a1,Loretta Matthews,New Jersey,online,1125.1950000000002,3,,0,High Value,At Risk
597ded8f-7fb6-4960-bfa5-41f8fd774d4d,Melissa Herman,Ohio,online,0.0,0,,0,Low Value,At Risk
e0403831-ca5e-425d-a2f3-cee69c3f24cc,Paul Manning,Washington,online,19735.614,12,4.33,3,High Value,Satisfied
b7519ebb-8d13-4ccc-8a0a-02e2fdf89246,William Ho,Texas,in-store,5043.936,6,,0,High Value,At Risk
f5e14882-6051-40b2-8a94-740ab2d08da8,,Florida,online,3390.7924999999996,8,,0,High Value,At Risk
b7df73ef-fde0-40ae-863d-bd144433094b,Caroline Sandoval,North Carolina,both,8513.751,15,,0,High Value,At Risk
c492b5fa-ead1-4787-88d1-8407473ae274,Scott Martinez,Texas,unknown,3000.586,6,,0,High Value,At Risk
e9a21a12-6193-4379-997e-d84b828a3d16,Taylor Scott,California,online,16370.52,4,,2,High Value,At Risk
61a0cc3c-7c99-465c-8b0d-7ba6f7353006,Alfred Young,New York,both,3059.66,3,,0,High Value,At Risk
a1371708-1b20-4592-85fd-1618355a4dc4,Clarence Hobbs,Ohio,both,6501.943499999999,7,,0,High Value,At Risk
6bd359e2-c1fa-471a-9d6f-4a969a786648,Robert Thomas,Georgia,both,1455.3159999999998,6,,0,High Value,At Risk
9c93db30-590f-4708-be95-1a9d1b8c2aed,Jessica Williams,Texas,online,2552.19,1,4.0,1,High Value,Satisfied
9a7eb840-5f17-4a36-9535-bd6cb4681578,Jason Dunn,Georgia,both,6005.0535,11,,0,High Value,At Risk
9597782e-43e7-434d-9e2b-6a4d9e69fcaf,Amber Lawson,,online,7833.103999999999,10,,1,High Value,At Risk
9130a586-071c-4ed8-9578-b350b6968276,Rhonda Hall,New York,both,8512.874990835337,10,,0,High Value,At Risk
a17c5989-c543-413b-8ec3-b68770663d00,Brian Mitchell,Florida,unknown,713.9599999999999,2,,0,Medium Value,At Risk
6b7cad10-c522-4eae-aa9c-5ff882421b4a,Brandon Trujillo,Texas,online,4872.341,4,,0,High Value,At Risk
f55a3a2e-bdb1-4a1c-bca3-2942f930420b,Tom Jordan,California,online,8807.484999999999,14,4.0,1,High Value,Satisfied
7a46c833-4d81-430d-a7ef-ac8ce9b73286,Jocelyn Davis,Florida,in-store,2486.513,5,,0,High Value,At Risk
d1a2eefb-9363-4b41-ae70-2aee88f35603,Laurie Barton,Illinois,both,2614.0915,3,,0,High Value,At Risk
b2fbf3ae-6d9b-46a4-934c-afa855f965d0,Ryan Beasley,Georgia,both,8130.472000000001,8,,0,High Value,At Risk
3c480611-09c9-42fe-91a9-d3cb3a6f413f,Carolyn Weaver,California,online,4030.485,3,3.0,2,High Value,Neutral
c38db11e-c225-4288-82aa-9b469d15f01d,Erik Jackson,Illinois,both,10605.1995,8,4.0,1,High Value,Satisfied
581a3677-3758-4094-86df-ab34742a1c3a,Shane Sherman,Pennsylvania,in-store,1129.6680000000001,2,,0,High Value,At Risk
a22358f2-3906-4f5d-a2dc-50804997bccc,Ruben Henderson,New Jersey,both,1775.5685,4,,0,High Value,At Risk
fbae59e8-9485-486c-806e-fc3d48267356,Jeremy Ball,Illinois,online,11697.275,9,,0,High Value,At Risk
07e327da-9d79-479c-b3f0-d15111058149,Dawn Keith,Arizona,both,8847.461,5,,0,High Value,At Risk
feedec5e-8697-413a-bb1b-e306b491d705,James Johnson,Texas,online,1697.1399999999999,3,,0,High Value,At Risk
7a05ba9c-3afe-42cf-bfc6-0e95f1e50bcf,Kristen Hoffman,California,online,10817.535500000002,4,,0,High Value,At Risk
b91bb478-6af4-4a9c-9cfe-0f507aa8e549,Joshua Clark,Florida,online,39.096,1,,0,Low Value,At Risk
e1f3321e-05e3-43a0-ba1c-7a30ea5361af,Anthony Martinez,Georgia,unknown,662.81,1,,1,Medium Value,At Risk
